x0,x1,y
-57.875896,-2.4883034,7
-56.479218,50.943947,2
41.40268,19.04479,4
-37.589676,-44.875805,6
-25.055355,-44.861275,7
15.283291,-55.280083,8
56.36386,18.482845,4
-14.310091,-64.44504,6
39.464863,-33.26904,2
-35.845455,-22.50787,4
36.008835,43.60396,2
-65.7775,6.222489,4
-33.907703,-72.04092,5
32.10561,41.190014,2
-25.885887,2.3640447,6
-0.5094411,-34.036415,5
11.806664,-42.715206,7
35.322544,16.641487,6
-1.7661911,-14.304001,6
-20.137653,-59.601162,6
65.5508,-29.369896,6
-71.347115,5.332072,4
-26.812227,-35.618046,4
-37.845554,-28.02914,6
-33.51173,47.597744,2
34.429905,-26.612753,2
-37.380367,7.2131286,8
-26.642557,57.142155,2
-12.683387,-68.39779,4
40.328167,34.298454,2
48.775993,21.817528,4
-33.367546,-34.135784,6
-42.828278,17.658442,8
1.2297263,-16.113195,8
-27.819178,73.90153,2
-49.17131,-32.477264,6
35.960693,43.313652,2
4.356682,41.118675,6
-44.35817,42.073162,2
31.104696,10.654726,9
64.5229,29.990824,8
14.566078,8.666463,7
-37.811867,17.515503,4
-36.322994,-65.26349,5
13.449251,11.908663,4
-43.232533,-21.504347,2
-40.703495,66.73859,2
-21.029444,16.463606,6
27.955818,43.60108,6
-6.12227,-33.651363,6
-9.475799,0.5595176,7
28.030691,-15.188405,7
0.20592497,75.741646,2
-8.370374,-64.17366,9
-14.348226,-64.89591,6
46.681686,1.3967878,1
-6.29168,9.747043,6
35.304527,16.698334,2
44.17041,-4.2714095,6
5.1088796,-3.3335488,8
21.703726,5.8143024,9
0.1600956,26.512968,9
23.788765,2.140625,8
-4.7489905,-27.158037,8
-3.5127676,52.735165,2
22.319246,-65.32939,6
-6.48835,-59.281376,8
12.325597,-19.373219,8
9.5875635,-33.79101,6
28.553051,-11.108015,6
37.00026,8.765805,8
-3.4886408,22.095703,5
4.635456,33.675373,2
-5.054139,30.014204,2
-50.822956,-65.35226,6
5.198007,-69.42804,8
-35.07359,11.249182,6
-15.213924,62.96531,2
-12.100289,23.352818,2
49.87051,-49.71691,4
24.834053,13.516448,6
-32.03596,68.62066,2
-41.51722,-36.306774,6
-10.895765,14.395829,9
58.59427,-19.76151,6
-27.516844,-52.81062,8
-7.6015396,26.199984,2
-6.6065507,-52.24662,8
-63.21215,-47.89957,7
11.186136,-16.914373,8
-50.452408,-4.814548,2
-72.399345,-16.402866,8
-72.11458,9.889113,2
-8.570224,-17.197424,6
-5.0523524,-24.453678,8
-15.231749,50.090378,2
3.3874207,68.50578,2
-36.287407,6.5847287,6
18.057085,-13.355783,6
11.740835,7.1062665,2
-30.203892,-51.928093,6
-34.969017,-31.74904,6
-12.337887,3.828065,6
57.785763,-18.215988,6
28.028776,-47.659527,2
33.782776,43.153606,2
71.903984,-44.1438,8
2.938996,29.520329,9
-32.662838,-5.073297,2
74.21084,-18.0279,6
-38.40204,-49.3887,6
38.482716,7.567714,8
-35.879753,-34.69498,6
-27.761852,73.97307,2
47.536175,31.025145,4
-27.506008,42.1545,6
-19.127495,27.03034,2
58.26272,-4.5020356,2
-25.189486,-4.102953,2
-1.4934342,6.6072354,8
-22.513918,-76.00812,5
37.256016,-39.431477,8
28.672674,14.646066,8
29.819582,-10.666564,6
-31.257912,-15.955292,4
32.750916,-41.9666,8
52.24357,-42.779934,4
-44.99673,33.771896,6
-40.066463,-19.20918,9
-27.620298,-64.82353,2
-23.059565,-8.264679,4
22.017788,38.532303,2
-42.636654,16.224712,6
-35.042915,28.988863,2
65.59148,-31.770662,6
72.139084,-42.936127,8
-50.08262,-25.77324,1
-4.9828806,-13.999728,8
-8.769617,15.247377,9
16.141861,-27.049465,6
-65.878395,-36.228264,6
44.91225,3.9556563,1
-5.809852,50.929363,2
72.72845,35.4906,8
46.945007,-25.09888,5
35.3393,63.940506,2
-38.644054,28.854116,7
-10.934334,14.387039,4
41.422947,52.655537,9
-50.346657,-22.221275,4
36.002792,22.002655,2
-38.39559,-64.637856,7
-2.0646071,-71.56692,6
-35.895893,-34.68194,6
-15.653567,49.24171,2
-44.97926,18.534142,7
-50.927418,29.687366,2
-13.666246,-9.542114,8
-10.202365,-71.682594,6
43.75699,-24.986212,6
-16.298172,49.87736,2
-0.42362142,-2.1936445,6
-60.309696,-3.9863915,7
-28.963074,33.484188,2
37.394325,43.333324,2
-43.54238,17.780443,6
51.32144,54.391632,2
21.855152,-33.609447,6
-19.82618,-59.022907,5
-42.38635,-14.315659,6
38.62271,10.914049,8
-29.525015,-64.506134,6
-19.167564,11.248313,6
15.53134,-54.82431,6
14.320669,-58.260525,6
-53.811443,-21.081821,4
2.0204263,17.988949,5
-15.521227,28.358358,2
59.234917,-0.813932,4
-58.776917,-53.924835,6
25.821121,75.35103,2
36.443714,-13.983607,6
-71.01051,-21.028688,8
-60.702328,12.521744,6
12.519046,79.19048,2
-75.86565,11.926087,6
-25.592333,8.452728,2
0.16535243,16.415249,6
-78.61646,2.498001,6
11.975859,-67.173965,6
45.064236,-38.650166,8
-31.376608,-49.5464,6
2.3725708,-28.379047,4
-35.090942,22.706526,4
23.149286,-55.56771,6
9.7550535,11.195344,4
36.53782,-2.6568146,6
-1.6208634,-17.42885,6
-2.6401808,23.799099,5
25.40203,-34.104797,6
-30.083559,21.84877,4
-19.389551,-43.04407,7
-37.354057,64.80143,2
24.398369,-27.42782,6
10.960391,58.726265,2
-1.7980196,-36.732075,6
-38.17414,35.372223,6
55.721706,8.031285,8
48.3619,30.279152,4
-35.6272,-19.01304,4
25.790684,-61.42311,6
16.618952,-77.52586,6
25.347996,-4.475659,6
17.434135,-27.131823,6
5.3395796,41.303513,2
10.868787,2.1516082,6
-38.72422,-52.33658,6
74.89303,-18.25207,6
-8.889067,81.9826,2
54.100243,62.291023,2
-35.719593,-63.80373,8
-35.630573,-38.228302,6
-32.722145,55.38952,2
25.834763,78.586624,2
21.164944,16.802736,8
8.92345,32.17051,2
-2.317585,-67.353294,6
-7.7480497,58.668682,2
19.53041,-36.95496,6
-42.162632,11.815834,6
27.61669,76.11628,2
-22.03953,-71.6172,5
15.784782,-53.215874,6
6.0686593,-62.389523,1
80.496666,9.66643,8
-43.52641,21.063457,6
-2.6741157,-11.75546,6
-40.49618,-7.723262,6
11.639962,-48.01305,7
32.771427,-0.9969111,6
-66.005684,21.679752,7
30.3615,-14.247386,8
-55.523277,22.06462,8
60.693394,-16.206982,6
-22.443537,-21.371315,2
-32.93967,-26.442442,4
25.808111,-4.218004,8
60.37507,-52.111065,4
70.981415,30.489305,8
55.549828,19.364773,4
-75.91319,11.952584,6
41.957504,62.711853,8
15.892418,64.90447,2
-79.025856,1.6263391,6
56.521927,6.660897,6
-25.437841,-54.28774,6
2.8647115,3.299592,5
17.024595,39.757046,2
7.1154275,32.411533,2
53.41666,46.98395,2
25.40305,-34.168655,6
41.49491,19.57767,5
16.185965,-8.044277,6
-15.546413,-31.578638,4
20.538368,-51.077347,6
-27.879923,-51.29054,6
41.88243,-45.356785,4
29.627499,-10.7606535,6
3.8467946,-14.254756,6
3.4826074,26.182926,9
36.564087,-2.730793,8
-54.39549,-24.130196,4
73.42023,-17.926378,6
58.215206,-4.4247723,3
-61.192245,-47.907486,6
-5.9775963,10.108482,5
21.34232,5.540299,2
10.233997,27.15144,2
-37.157555,25.42551,6
43.314957,-56.77411,8
2.1539512,23.969917,9
-40.354973,31.04339,6
-8.069599,-5.8044767,6
27.412464,63.904034,2
15.991154,79.43908,2
-19.890554,58.212746,2
-6.6724677,0.6837166,7
-27.173191,54.99808,2
20.69768,50.338997,2
19.47567,-36.861504,6
32.833088,-9.71546,6
23.696138,-0.02176812,4
-0.03465136,1.7425127,8
-40.485546,66.44209,2
55.537083,38.898865,4
-59.557606,13.681364,7
7.4587216,7.8460526,2
-60.51458,-4.7544255,7
-17.604921,62.13227,2
-50.478752,54.734234,2
73.63213,28.693285,8
-38.389183,43.59407,6
-16.749273,-14.718089,7
-47.979855,28.883738,2
-34.382008,-0.022121828,9
-36.916233,-45.55048,6
71.233246,30.249254,8
-25.531918,26.872725,6
53.021763,-23.479319,8
-54.74583,-24.155409,4
50.219784,10.424715,6
-25.867302,-24.699446,4
-56.596085,-49.092342,6
14.262447,31.02662,6
10.370714,36.867577,2
-13.971508,56.298058,2
-8.275726,-25.85766,8
42.6838,43.478134,6
-25.143528,10.539682,9
27.494198,-7.754885,6
-14.018314,-41.345493,7
-26.97896,-20.270247,7
-18.877922,36.65481,2
68.28157,-30.846895,6
-69.974434,-22.529127,8
-49.294174,-57.84918,6
22.986555,-16.78301,6
26.905882,-71.51119,6
40.91296,-2.058098,6
-54.572277,-40.238907,6
70.4159,-18.084946,6
-24.698912,-31.45399,4
48.707767,-28.565996,8
26.920128,-5.061734,6
-43.86688,49.961624,2
34.433155,-26.442568,1
48.791462,-44.173035,9
-65.99131,21.637781,7
34.71798,-20.079674,6
20.025656,-17.464104,6
-38.571014,5.057856,8
-45.10099,-14.426277,6
32.7523,-38.45843,1
-1.5704476,-6.4056406,6
-51.308357,-36.739136,2
51.41521,-34.846046,6
-22.049149,33.237305,2
12.11058,75.80288,6
-30.167343,15.288812,2
-38.254196,-45.350376,6
-12.944196,-9.416659,7
20.26678,25.110645,6
-48.178337,14.818021,6
-20.660786,-9.7673855,6
-39.314205,-28.503202,6
39.941795,-66.95297,6
-36.794464,16.53349,4
-43.999233,59.87433,2
19.972776,22.03357,2
31.968723,53.530994,6
-0.53196543,6.0191007,8
50.9715,-9.066392,6
51.342472,23.845627,4
23.745867,59.509575,2
34.374928,31.439436,2
45.250416,66.70288,6
58.198936,30.191298,5
26.67229,-57.64071,6
63.30261,-33.843346,4
45.047314,-38.649975,8
-59.319965,-3.9047573,7
7.950674,4.698107,9
-12.328742,-67.20471,7
-16.16941,32.42128,6
-7.6143045,-57.37386,6
2.9756598,-12.319318,6
-34.023468,10.084261,6
-28.249872,73.80409,2
-47.6222,-55.439636,6
49.232883,-9.259862,6
67.92996,29.21401,8
-19.758467,17.171904,2
15.345929,-71.56801,2
15.081682,-57.60469,6
42.90919,27.425478,4
-4.1466327,49.681053,2
-42.555305,-22.085367,4
67.15516,-29.479506,6
43.662865,-38.643585,2
36.544857,-3.2736626,6
51.0366,20.487463,4
15.298662,12.34561,6
-56.844048,-48.85969,6
-29.013187,-21.000639,7
-15.676137,49.330048,2
-46.03421,-15.470819,6
-21.84669,-70.30866,5
36.886345,-5.705565,6
69.81547,-35.88788,2
20.493565,30.34544,2
68.2132,-0.2537951,6
-13.626464,-65.067764,8
-27.858732,37.87279,6
-26.1524,-55.150143,6
-56.961246,-36.3903,6
29.59045,5.5562625,2
35.211094,1.3809601,5
14.188451,24.923424,2
-33.347527,3.397167,2
12.664369,-24.26548,2
0.27963677,-52.633663,8
-1.2911327,-44.372887,7
-66.28474,22.132572,7
52.18979,-49.498,4
-18.082577,-3.2516162,6
-58.425446,15.622928,2
33.591064,-47.69082,6
41.552746,-20.59747,6
-42.13111,-34.181118,6
-44.34782,14.30498,0
-44.946465,19.451927,8
-66.380516,-25.123379,8
36.178867,32.790237,2
35.08672,23.881561,2
-51.090225,13.795462,6
-48.385365,-2.9450872,2
9.248285,-77.13458,8
19.42794,23.096375,2
73.60813,28.706978,8
-62.539375,44.106262,2
17.243769,-17.01598,6
20.54672,5.4824214,3
-49.37342,42.6392,6
52.174625,-17.138569,6
-18.194035,-44.883747,7
66.1222,-16.690762,6
-61.05151,-9.264375,6
-14.465198,-37.340267,7
68.98404,24.840315,8
-17.599493,-46.162373,6
-19.136086,64.49526,2
-80.44731,3.4241617,6
-13.145117,-66.544395,2
-69.7584,8.224631,4
-46.90947,1.8744651,6
33.461838,-55.33269,6
-14.365195,-39.84409,7
0.22525208,16.613976,5
47.588352,16.403416,4
-11.262837,31.817251,2
-32.312714,-38.423706,6
3.3577552,81.31198,2
-25.089327,-26.52158,4
56.319138,27.891024,8
65.174,-7.3085704,8
51.293648,5.1518917,8
-27.856789,37.877598,6
-20.77237,20.919277,2
22.735193,-7.2646213,0
26.737577,64.313675,6
27.481424,-42.90201,6
-37.904667,3.5917141,7
-38.31962,66.98922,2
51.805737,21.427425,4
-18.802704,63.784794,2
57.29428,-1.1258801,4
-4.437763,-31.759434,6
-13.537115,55.042778,2
42.684998,42.453026,8
46.66512,-20.832472,2
6.7064495,-47.151237,6
-37.155014,31.988945,2
-45.508163,23.826618,2
52.206715,33.955498,4
37.10022,45.819836,2
59.722134,29.734941,6
-50.287548,-4.8141923,2
2.6394722,68.82726,2
-48.25485,41.259167,6
-8.951251,65.602554,2
13.978144,18.336432,5
-54.274364,-29.748798,6
39.42474,-33.291775,2
-25.435556,3.2900057,8
58.526142,15.442364,4
-5.681442,30.142748,2
3.2361977,68.61221,2
-65.186295,-39.14734,6
-39.74745,-29.025082,6
-19.654482,-26.356417,6
26.910172,-5.044724,6
-0.7019368,-42.424763,7
53.951233,-2.276275,4
-31.772081,62.29918,2
-8.558691,1.1360531,7
-45.51987,-9.564836,6
16.51138,-5.9763923,7
46.951984,-20.503922,9
51.190468,54.369453,2
-35.350132,43.688004,2
19.238157,-36.736385,6
-60.76408,-3.2759883,7
57.399456,-17.161745,6
-36.775803,6.96697,9
-39.472466,-8.026427,4
27.462854,41.14953,2
36.56478,44.36516,6
-24.272245,-4.770194,6
-4.7545953,12.490304,6
13.211319,-57.9957,6
17.959242,-13.318783,2
44.582928,24.453466,4
55.211266,1.3380005,4
7.038701,-5.4491053,6
29.77988,-68.72452,4
-11.048902,-42.2325,6
29.820368,-68.70944,6
-49.53931,-32.652523,6
10.230109,27.150028,2
3.878538,42.333897,2
42.27482,14.988837,4
-46.799408,-48.64248,6
-10.021788,-53.206852,6
-75.08582,1.2062547,8
-33.679672,0.8055707,4
20.432186,30.262444,2
75.182304,-18.413067,6
-22.77295,-71.711624,5
72.8231,-6.6439195,6
-25.221205,8.194792,4
16.140078,-27.005175,6
-48.325447,-3.1291535,2
5.3011513,-69.40748,8
21.795937,-8.675721,7
-8.440599,-18.992397,8
-25.22276,-3.4179304,6
-43.207714,41.381443,6
-20.90812,16.75411,6
0.7674876,-4.66158,6
21.554703,3.2702823,9
65.33345,19.45228,8
52.62942,6.4026065,6
10.270902,-35.84842,7
61.579266,-24.53785,6
-58.7689,52.70826,2
-72.908554,-10.216944,8
19.207167,7.851576,4
4.2119317,-8.746564,6
-80.48638,-8.209498,8
-33.517494,-58.972492,8
-2.3533754,-69.991135,6
-24.61728,-23.179235,2
0.27657938,-1.2910215,6
-29.84536,-43.66487,6
-34.172222,29.69295,6
5.994513,-22.641428,6
-28.649788,40.898838,6
28.947296,-63.710278,6
-4.4281206,-73.00708,6
6.9226866,-9.780446,8
24.430038,-27.49089,6
51.389565,-34.908516,6
54.940033,-28.890451,6
30.612444,-78.6169,6
57.57075,-18.428652,6
-65.889084,-11.607903,6
4.813367,-29.655333,8
24.069027,25.268255,2
-24.819717,-32.872784,4
-23.078653,-15.750394,4
46.78782,-20.625664,9
8.288728,4.2065763,8
25.843897,78.95321,2
16.843197,26.855959,2
0.5352372,-23.5727,7
-32.61815,-26.72591,4
-2.0731893,-45.052948,7
-13.455707,53.953724,2
-2.1920905,63.980804,2
17.08834,-26.853693,6
29.136042,-53.426987,6
17.437286,-3.4926155,8
13.301303,24.02718,2
-26.112852,34.426723,2
18.934435,-36.420166,7
-49.25593,16.641994,8
21.768675,16.51767,8
64.08195,-8.154129,6
10.058631,36.67536,2
-40.21737,17.566235,4
14.178735,76.4356,2
30.42431,-7.124532,8
18.704565,-49.064346,6
35.992645,8.158214,8
-50.286194,-22.216085,4
65.23554,19.921944,8
6.608597,-53.692146,7
-4.846573,56.2214,2
4.5508432,-33.73936,7
-5.768,7.1988654,8
8.85606,41.693085,6
-19.706202,-26.401125,2
-77.83455,-16.800276,8
75.83644,-2.0483692,6
15.900359,-14.38612,6
36.605442,-54.100296,9
-30.174,-48.645786,6
43.6791,-6.8678885,6
3.836408,-42.140507,7
-53.04232,-31.715862,6
-23.20723,17.87572,7
-3.4637141,75.9815,2
41.740723,27.787678,4
43.818478,1.5908314,1
18.65962,75.68196,2
-75.171646,-28.295765,8
-41.10417,-9.2541895,8
-26.995634,-35.75661,4
28.946964,-63.710484,6
56.69436,17.532192,4
-25.332241,48.540913,2
15.624613,-57.504276,6
5.883085,-9.630493,6
-14.646662,34.702568,2
-29.743492,16.379324,4
-44.73581,9.87145,6
-62.042503,39.18356,2
-36.848545,6.911399,9
17.700377,29.276928,6
-70.69215,38.81709,6
32.307945,-40.478928,6
-43.14347,-19.927639,5
-37.473324,9.139786,2
7.755691,12.86514,6
-28.403835,-49.366634,6
54.085396,-2.2195942,4
5.409794,41.26996,2
-29.941895,18.117226,6
24.888912,-30.048065,6
-57.507523,-2.7022882,7
-9.711163,-34.303688,6
-7.6218877,-57.35216,8
9.638567,-38.196392,6
27.41173,-42.884995,6
-49.203136,-58.380245,6
64.447365,41.233467,2
32.503124,-64.38919,6
-23.477568,-33.543495,4
53.39178,47.015575,2
-11.249747,31.828794,2
41.61659,19.048376,4
16.713303,-11.342127,6
50.188095,-49.915638,4
-13.597519,-8.979522,6
18.682756,-35.916042,6
8.64058,63.10449,2
-6.8988276,-35.90681,6
-25.641554,12.056179,2
-6.0368295,-40.803623,7
37.721996,-49.447964,7
-10.019043,-7.3793235,6
-45.3257,-28.078785,6
-33.697792,46.80469,2
12.666651,-16.356628,4
22.111977,36.150898,2
16.68951,72.554855,2
-5.12902,17.353256,9
15.345937,-71.56802,6
-18.971544,27.271626,2
14.81938,-16.728285,6
18.91415,-2.8857033,4
69.15904,-1.0518456,6
-59.867428,-48.705196,6
-32.284676,-12.505601,4
-25.58082,-40.378677,6
-45.430252,51.900505,2
-21.170485,42.806324,2
48.702972,-28.560884,8
76.88785,-29.990763,6
39.69488,-58.596207,2
32.68355,-15.237707,6
18.532412,-13.261185,6
54.084457,62.424816,2
1.4966729,-29.118654,8
-31.110415,69.482994,2
29.066391,-53.175087,0
-26.07781,34.63925,2
-41.376915,-36.59821,8
-8.301648,21.529358,6
49.286407,-21.240808,9
19.639908,22.56519,2
24.723572,21.918724,6
6.052147,49.165,2
16.1912,9.486228,9
-37.45183,35.519623,6
20.37406,-48.28529,6
34.341805,31.403624,2
-22.598272,5.233867,8
6.253406,-38.28769,7
22.078838,-71.23007,6
-2.2041385,-6.0038705,6
-19.981943,42.113503,2
-6.4220834,-79.27331,6
45.12583,66.70213,6
35.251144,1.398716,6
26.419159,-28.613035,6
-36.342724,10.748084,8
49.625603,-50.21968,4
-40.48447,-13.786521,8
-59.28426,50.08223,2
52.99513,-23.476954,1
55.924194,-28.67374,6
37.727295,-8.47581,6
-48.21599,-21.51907,4
15.465428,-57.440826,6
12.591443,-14.868904,8
-63.294914,15.026696,8
45.991936,-45.02165,4
26.589237,-28.58988,6
-16.672808,6.58404,6
51.97858,36.78862,4
-7.640757,-57.330387,6
37.422775,-33.473972,2
55.28486,-5.7093525,4
-54.708584,-23.248407,4
72.720345,35.342674,8
-6.4592876,-79.265396,2
4.944561,38.647278,2
35.357155,16.656504,2
-44.51861,22.373722,2
-19.022285,-46.838516,6
-22.392136,35.097458,2
-18.783638,-57.68614,3
-42.616703,16.26372,6
11.578336,23.069727,2
30.332947,-14.190138,6
-1.8071494,-5.18038,6
30.893858,-0.72775996,6
16.789656,-45.355076,7
-50.003086,9.73697,8
-0.5081168,1.8396155,3
-29.90985,75.427086,2
19.20389,7.8434553,4
-35.216682,22.517765,8
-7.649775,-57.320896,6
4.133554,24.79454,9
8.250036,20.244507,6
19.705076,-21.955122,6
-43.53736,50.211075,2
-58.261612,-23.818098,6
-57.322666,-53.753235,6
-57.169956,-53.79033,6
43.314957,-56.77411,8
-24.674181,28.5637,2
-50.93346,-35.679195,6
