x1,x2,y
32.484165,-1.3956603,5
-62.447773,16.203083,9
-10.068896,12.213541,4
-40.369556,17.966787,5
-14.215082,-1.7037958,9
7.9571605,-9.082353,7
5.156018,-2.8896582,7
-37.496353,-44.948723,2
-13.134698,-24.920183,2
-58.91537,-51.737785,2
-19.63834,-30.63259,2
-40.524612,-60.300293,2
-43.75921,-48.470413,8
-14.394874,-37.295464,2
63.848324,0.90119135,8
-65.03275,1.8703672,2
-5.1525297,-5.90451,4
-58.315804,46.882687,8
17.171785,71.14373,8
-29.429398,-45.992466,2
-56.065884,21.90514,8
-35.095104,-48.555214,2
-6.303786,-42.23343,2
-20.330496,-50.176395,2
36.03169,-16.853584,2
-63.184525,-7.9559584,2
-40.115295,44.12043,8
-45.01887,32.77898,2
-18.776386,45.872494,2
-39.781876,49.921814,4
22.123629,27.11105,4
16.31611,-36.11725,7
-9.213623,-16.998838,2
-38.901917,22.058926,4
-23.753256,9.25828,4
0.7268449,-61.009514,2
-69.43147,-9.6803055,2
-9.275319,-72.163284,2
55.372284,6.9129405,4
11.8149395,-9.743736,5
-5.1357775,42.01445,8
6.035257,7.39764,8
-25.724312,50.602478,4
40.37452,21.955025,4
13.747617,-56.55722,2
-16.439007,-41.198936,8
-10.335572,15.571731,4
-11.6542635,-62.70152,2
36.645668,26.827906,6
64.40213,0.025447434,8
-9.662055,75.55665,8
16.825106,29.639647,6
24.685326,42.375446,4
-15.186905,-75.354546,2
-32.409355,56.31783,4
47.783035,29.062174,6
-59.73577,-22.934523,2
-2.2971666,56.47179,6
-13.680865,-15.318142,4
48.66419,10.019929,7
-23.792402,-68.48867,2
9.2159395,-0.49668607,7
6.1070476,21.977337,1
48.532497,-2.72346,6
-68.445564,-29.646843,2
35.645313,-20.084448,2
17.145535,-5.312823,2
-11.394001,-60.3845,2
-39.25057,-16.719505,5
46.194344,49.3428,6
17.37994,-36.38102,6
-23.794619,69.03969,8
23.384907,10.831445,6
3.8766434,-49.06239,2
-10.2212,-31.553894,8
55.78831,4.658989,8
25.412157,33.334824,6
1.3475292,23.836704,8
10.423829,47.090824,7
24.86556,-54.145607,6
-9.746131,-50.800407,6
45.770195,56.068493,7
33.68148,11.211198,4
-56.35786,17.249632,6
-3.0790086,-37.358307,8
13.763748,61.523537,6
-13.849829,65.034645,8
37.54729,-21.023348,6
53.83666,-0.6985566,2
-22.066784,-14.368985,8
30.552372,69.63661,6
58.604572,39.307236,8
-7.5261335,7.5428076,1
-11.750743,25.902388,4
32.77871,-65.7222,2
-35.332363,-45.699753,2
8.162336,67.600845,6
-22.815147,-30.318409,2
-33.59138,-69.2617,6
7.4426556,36.503075,6
-40.125664,40.521164,6
44.221195,-48.034554,6
-51.537376,55.404266,4
-1.9838874,65.76042,6
29.65044,-74.22944,6
-55.32766,-15.546025,2
-4.1140227,-3.5398622,6
-49.013054,40.605255,5
-27.009932,-12.805838,6
51.55972,-46.948788,6
60.247288,15.08833,7
-47.035374,-10.347252,2
-7.976505,16.055443,4
29.254147,-58.129635,6
30.496326,-48.245743,7
17.525316,36.67293,8
1.2912056,20.526155,4
47.102615,-18.639784,6
-34.69916,10.618922,2
-31.749342,34.766903,4
-27.463362,-45.387684,2
-13.368047,40.991333,4
-62.27003,35.890484,5
-26.842295,-52.194237,2
-6.480685,-27.098064,6
-5.103416,34.265327,5
7.865813,5.0002346,7
-32.61063,-26.18215,6
27.512922,30.85597,6
48.58783,1.8727221,6
50.14351,-39.433575,6
-10.310572,52.289764,4
-2.3776715,34.384094,4
35.20969,-69.33184,6
-64.34765,-34.028763,2
-42.901188,28.647736,2
5.0157366,-5.640189,8
-10.279031,-37.599125,2
56.680614,3.2545435,4
-39.057053,-37.554035,2
30.744686,3.66265,4
12.6921625,63.726467,6
36.37241,-6.8509207,8
6.0834956,42.447414,8
-60.375713,-13.101532,2
23.046312,57.54976,6
-27.334185,-45.39906,2
-39.41763,-60.627758,6
-26.38631,-35.51832,2
-33.73707,-5.0561156,9
-26.068073,20.073006,8
-10.035038,4.2880745,7
32.492607,5.7529907,4
-66.83008,26.389605,5
-5.887707,20.850176,4
-15.067109,46.60867,2
-57.408493,-4.613367,2
-63.81689,17.600111,6
21.600897,-27.239454,6
26.82397,51.002815,6
62.570255,18.094479,7
28.319622,29.67704,7
10.79076,-75.45184,2
-33.924057,-12.756886,9
47.18384,-19.408989,6
-0.5725692,9.498775,1
-12.180305,-29.272392,6
-32.580383,-20.471153,2
32.01989,28.986486,6
14.172816,30.749786,8
-35.231907,4.506552,9
-34.44733,-12.980253,9
-15.767268,24.1967,8
63.6758,39.94242,8
-4.96308,-61.000286,2
32.176212,-68.29194,6
46.20272,49.32171,8
-4.7031217,2.5450075,8
2.717181,-22.156338,6
5.308724,-26.881353,6
-6.673178,15.315591,8
-59.14111,1.2550223,5
9.3231125,-48.057964,2
-43.572483,4.502985,2
45.609844,-53.622253,6
-54.395287,32.125275,8
53.305878,0.7697313,6
-47.657257,-28.297411,2
4.3983526,-8.2721405,2
35.858505,8.593209,4
16.433426,20.34541,6
-62.16906,-30.923227,2
17.802597,65.382164,6
-37.089584,-3.0475671,9
62.410725,-39.545284,6
1.5373143,-35.100056,8
-22.658575,-36.210106,2
43.403328,7.024345,8
20.304594,-63.153645,7
29.120485,38.64203,8
-44.354904,33.40727,2
-25.761923,70.86784,8
23.457527,13.885316,2
-13.531247,-15.422731,6
-3.7180924,30.539202,8
-53.081238,-20.396595,2
-52.52261,-62.028667,2
17.349413,-2.9436896,6
1.5319846,30.020002,6
-12.963006,10.366501,2
46.39746,59.36331,6
3.2500625,46.027824,6
-14.45764,-8.598045,6
61.300713,-42.00618,6
-66.762886,12.859593,2
-29.274586,-45.935463,2
-45.90206,20.460363,8
-28.267956,-14.951103,9
71.94743,15.98472,2
65.33078,-34.20933,6
35.00393,-56.239174,6
-26.74339,17.374859,8
19.271784,60.685417,6
-60.631134,-13.102913,2
43.812355,14.941328,4
-70.183716,2.2822928,6
-53.314438,24.337143,2
12.057977,14.165046,2
-4.5043,-27.651424,2
8.483914,13.8126545,8
-74.006805,12.872012,5
-5.236485,-11.006533,8
-5.157876,-6.119461,8
5.339084,-22.156696,6
-28.204315,31.232239,4
42.190422,7.052462,8
29.969183,21.303297,4
51.96409,10.651393,6
-35.58151,43.164314,9
-63.084827,30.072803,2
-29.597181,60.523193,4
6.92912,-37.834652,2
36.564922,-7.3487835,6
33.57351,-14.038983,2
50.546944,-41.482204,6
-44.578194,20.696795,8
-23.756239,37.640484,1
3.0986743,-10.529004,8
-37.095963,-3.0659409,9
48.434887,38.50689,6
30.521908,69.64262,6
-2.9702165,7.17037,1
-0.123760164,-67.56992,2
-29.73248,18.086044,8
-20.72379,-14.461699,5
-7.7811785,-49.583538,2
5.0152802,51.012478,7
-36.963306,-1.3385526,4
-20.701069,-43.339195,9
-25.700212,50.58796,4
-29.632341,-24.13593,2
-17.235788,5.0264,7
6.1485977,-22.555853,6
14.782807,63.8568,6
-55.113655,-20.989717,2
48.917698,2.470658,7
53.32879,-6.9322505,2
-0.5016469,42.82586,8
21.544558,47.658623,6
-16.250944,-21.609325,6
-50.319252,-22.16406,2
51.82065,-17.81831,6
62.125343,23.59237,7
26.522238,-35.405853,2
-23.026615,-56.201527,2
50.82017,-2.754017,6
-17.535913,-64.99267,2
34.829475,-43.593945,6
38.027252,2.1212082,5
-20.285646,33.26097,6
60.582367,0.85327345,8
-59.270134,5.8974147,6
-20.285269,-12.574559,6
20.708752,36.94807,6
54.6465,6.388373,6
-25.723251,50.584362,4
-28.55648,6.880749,5
-54.74904,11.052594,2
43.780197,-9.380511,4
15.149706,1.7255368,6
11.126168,-66.40055,2
47.525005,41.136997,6
-19.309122,62.987312,8
14.860793,-0.10590004,6
-36.008553,-46.234383,2
22.887129,11.771364,6
3.3911338,-13.852259,2
47.952785,-11.405631,6
30.11158,60.019127,6
29.548738,-68.408394,6
0.2231059,-15.922218,8
47.394596,58.87718,6
12.400913,27.359756,4
26.645267,-6.8447104,4
25.793379,-68.743095,6
-24.310987,5.5441465,4
41.84202,-15.751689,6
22.06771,43.77976,6
-60.21942,0.3944619,5
42.58451,-0.9348499,6
31.05355,10.151942,4
8.346704,-6.2638245,7
-47.67305,-27.441257,2
5.2487054,-22.392263,6
-22.525589,-68.47775,2
50.42951,12.859347,6
52.14853,18.693256,6
26.843597,-19.28679,8
48.94482,-0.8746676,4
-24.70821,33.03846,4
29.085567,-68.084694,6
37.213215,-47.8993,6
36.158955,-43.887806,6
48.77727,38.775585,6
-49.437237,-45.553593,2
22.108967,-14.531654,6
38.542446,-55.40602,6
66.581024,-34.379395,6
-34.6679,-32.258305,2
-31.281796,-68.80648,2
-67.281815,30.96802,8
13.918289,61.48425,6
-61.040634,-9.759491,2
11.176209,-66.35615,2
54.54766,-5.406672,8
3.8531883,-49.541687,2
49.595943,38.864616,6
1.5259715,-62.839138,2
54.264374,-18.132046,6
34.432976,-4.240176,6
7.472582,-67.89219,2
-75.888245,9.551807,5
15.73964,38.77072,6
7.1679716,23.04818,1
-27.933634,-0.81883633,8
36.937824,-3.4439654,6
49.49568,-20.263395,6
-39.815517,43.628063,6
19.612717,20.14988,7
51.78807,-19.325674,6
2.7320704,6.1959653,7
21.918344,51.94974,8
64.56801,0.79687005,8
60.77014,-28.357437,6
-43.772274,34.13755,2
-25.780758,53.685844,4
28.011187,53.04083,8
-38.58557,21.604136,4
-29.405762,21.657026,8
-1.0138376,16.938274,4
22.565046,12.366788,6
-13.076174,-42.336357,8
-11.653849,-62.7201,2
30.135803,60.016922,6
42.419422,-34.19832,6
50.990997,-12.491219,6
42.88932,-6.193172,5
3.7404928,-55.493,2
1.6916223,-50.00454,2
-25.852692,-42.558773,2
61.858097,-4.6462526,6
30.729168,31.326523,5
-2.6199143,-22.155956,6
23.254532,25.975231,4
-1.2276626,27.207695,6
45.806683,56.172977,6
36.770393,21.131193,4
-21.672009,-12.285227,6
27.33084,-41.027428,6
-29.383244,-5.0121655,9
41.794666,-15.713892,8
-34.125866,30.323227,4
64.06971,-34.08306,6
13.013685,12.9691925,3
21.367033,-62.37326,6
-12.690606,-30.623219,5
-29.930925,5.0493565,2
9.768156,-43.842793,2
52.952995,0.6818754,6
-22.522402,7.4163895,8
45.334602,-11.623291,9
51.250767,-2.6429725,6
-3.9764051,53.50934,6
9.590148,-68.84104,2
-23.008701,-70.261246,2
-28.029829,-31.067095,2
62.072697,17.518213,7
-13.102112,-35.85365,2
-11.461481,-53.66223,2
53.505455,-20.137209,6
42.882465,48.571213,6
-15.0663805,12.900659,4
42.93748,-10.185766,8
-65.753716,-23.118895,2
-45.136887,62.8291,4
46.030334,9.101005,7
34.02693,-26.112059,2
63.22198,24.293613,7
-70.0685,-14.182011,2
17.56646,-44.483074,2
-26.284002,23.852453,8
-20.9013,-27.407848,6
7.0761137,51.9511,7
61.368618,-10.075243,2
3.4517899,12.741736,9
32.46299,-53.885532,6
-4.320037,21.14727,8
-20.21074,18.89427,6
-6.5256677,1.1457239,8
-34.075745,30.411913,4
31.944294,-37.752064,6
-19.020079,37.12805,4
42.511765,-50.632023,6
14.992874,-52.967293,6
13.13559,-39.265537,2
-54.40429,-24.982344,2
65.64327,34.010983,8
-28.36361,-52.37974,6
4.947596,-5.576266,9
44.139553,49.17126,6
-0.030482493,1.4639306,7
-23.975971,41.019924,7
-44.71871,-19.506298,2
49.790684,-41.467293,6
-12.628176,65.22829,8
45.422264,-60.692383,6
13.006165,39.64356,6
-41.44282,1.5035717,6
19.886457,0.27524135,6
22.205431,65.85457,6
65.051445,-34.596745,6
3.148219,32.618107,4
-1.2138368,-11.878488,8
42.184868,46.43818,6
-65.04004,-3.0020955,2
-42.935368,28.621534,1
29.90351,22.149677,9
0.3989049,6.174791,7
-7.3104477,30.331795,6
23.57771,-15.264791,6
19.261883,-3.1955342,8
-26.678852,53.317608,6
-33.074467,11.544688,1
24.908615,48.15771,6
21.872429,69.6204,2
70.87097,-22.133253,6
-36.392284,-23.49697,2
-15.645173,-56.5037,6
42.814545,3.115526,2
28.898916,-56.33243,6
-0.5114703,42.792374,7
33.84485,-21.768818,6
50.10517,-15.420157,6
-4.007894,44.630524,6
37.748466,63.451992,6
-59.970413,21.754406,6
33.5512,10.5258665,4
-27.645956,-31.093605,2
37.621094,-21.868805,2
59.149178,-11.239127,6
-36.975418,18.6107,8
38.72626,28.179098,6
42.22807,-1.6022228,4
24.365154,-28.884083,2
-33.956463,-34.811317,2
-33.776966,-70.82111,6
39.368946,9.292456,5
25.11909,-49.48062,6
28.772032,2.4678054,4
0.21889703,-15.896721,8
61.72314,18.026106,7
57.781376,14.453962,9
49.846962,11.520462,7
-25.432436,-22.02305,6
44.860744,45.245827,6
-35.406536,3.960375,6
21.089638,-6.3915973,6
-59.29321,-13.162067,2
41.490757,-61.519066,6
36.60972,26.951635,6
-28.264532,23.856417,8
-58.96104,14.459587,2
28.968605,-65.65888,2
5.19986,-14.420378,6
-44.417,56.65333,4
-1.3398944,-46.75231,2
-15.031418,46.57918,4
50.297226,-38.896606,6
-0.029472154,-13.947918,2
33.417755,-11.574796,6
28.327463,6.9418864,4
-13.368694,10.3168,6
35.774178,-52.41572,6
-6.6732726,44.78056,7
-53.060097,-20.36469,2
-26.913975,53.133457,6
-78.7047,11.1009245,5
34.226997,-44.256237,6
47.379616,-45.906193,2
10.695473,-29.89271,2
50.829144,16.460896,6
40.313686,-1.0553838,8
-15.798057,-28.59145,6
67.61214,-12.07402,6
14.3689785,73.50162,6
-48.2424,29.980623,2
42.094204,-1.4779011,5
12.259545,-34.463173,2
16.298586,0.3368863,2
-4.292677,-0.9581464,2
-18.548792,14.051822,8
5.991024,42.1473,7
1.65552,5.8635,7
29.050842,15.0099,4
-11.448721,-6.9621525,6
48.498928,-3.7607117,2
-75.36087,6.8755274,6
0.5880224,-28.048143,6
8.476197,73.32776,6
50.68976,3.0081346,0
36.512535,-6.466494,8
-15.384532,59.129665,8
-39.03244,-34.491547,2
-35.04934,-23.910885,2
50.652676,-19.082087,6
-49.452015,28.381914,2
-10.892497,37.06308,8
35.419357,-21.287441,2
-26.055147,23.962072,8
-40.53673,-15.544904,2
33.066257,40.844707,6
11.2289915,-5.1478624,3
-48.491814,13.608002,6
-22.181345,-18.900595,6
11.838949,-0.9376792,7
65.52443,-37.247284,6
-19.89847,52.620937,6
9.855246,1.7387897,7
-2.7186959,-36.548187,8
45.65871,-2.3624935,6
-69.34077,-11.5625925,2
29.809504,61.280293,6
40.74024,5.5941033,2
-11.868789,44.587364,4
29.823195,-56.273808,6
-61.236042,19.471159,6
7.692266,4.7546635,7
27.632315,-4.8918777,5
-9.654044,15.565779,4
-23.173277,-24.501438,2
11.177456,60.427505,6
-22.904203,-68.60573,2
-23.02956,28.961058,4
67.84956,1.8369656,8
9.18877,15.399825,8
17.42633,-36.37113,8
-15.839216,-28.567047,6
-46.28358,-4.3453317,2
6.640108,-6.247828,0
11.229842,-75.5942,6
-0.008854624,70.0614,6
26.140928,4.8003674,7
-42.513344,-25.248014,2
41.53689,7.735715,4
-70.69607,-11.059274,2
11.080368,19.888132,4
36.79079,47.049572,6
-26.259953,-6.7342806,2
-31.15029,18.320984,8
-19.097668,-20.347172,2
13.476691,4.504857,6
35.879417,-15.102432,2
60.45131,-9.582354,2
-47.88326,60.786167,4
-27.840677,-44.929558,2
67.461,-1.6765445,6
-45.172523,33.71685,2
-52.51505,-62.022423,2
-44.85326,9.453635,6
-44.889893,-54.836857,2
-4.5848083,77.37111,5
-6.3567133,61.839558,6
-18.599033,13.977338,2
-13.437552,-9.853789,8
-0.84158355,14.086766,4
-26.711124,-36.4845,2
-10.89516,-76.26187,2
7.4407682,75.05748,6
36.470604,64.05657,6
-27.259987,42.66005,6
42.18307,46.443607,6
21.840347,34.51549,7
8.812154,15.404317,4
-63.171616,-11.773097,2
62.81346,17.710209,7
-5.214158,42.083775,6
-15.285326,1.459332,7
-19.116121,-20.307571,9
-17.547472,-65.03865,2
-47.732006,-27.890158,2
50.328224,-20.640615,6
63.066654,21.87707,7
61.986233,-43.373528,6
20.260643,-7.2385263,9
-38.592655,41.82815,4
-37.20009,-29.620571,2
-22.823782,-43.689938,6
-5.0311,-29.335014,6
-10.662757,-29.290915,6
52.810036,5.313774,6
72.17613,13.14824,2
-47.078865,51.464397,4
8.973959,18.066782,4
-0.5247217,9.870011,6
-46.304317,-4.132425,4
-19.017494,-17.333609,6
-45.976376,-2.4354355,6
23.046309,57.543354,6
4.397683,-47.864086,2
-11.658583,-62.699585,2
-11.011081,18.028498,4
44.580887,-55.373383,6
19.330423,46.05811,6
39.356857,60.218243,8
4.307528,-5.4423113,4
11.6061535,-29.184471,2
65.075226,-34.56968,6
-74.70365,9.86333,5
44.72555,27.072428,6
3.4207754,-12.840223,4
48.51486,38.56481,6
-49.38615,28.523594,2
-54.407116,32.115124,8
-10.95586,5.9893713,7
2.5745575,37.18684,8
-4.551116,-27.77461,6
-46.84651,13.079193,6
-35.578854,25.774334,6
10.470508,-14.981132,6
-12.503074,-12.419342,9
-4.0749197,-36.751667,8
16.14224,-35.49843,6
17.256334,51.68781,7
52.388763,-32.94837,6
-43.854065,-11.530767,2
73.53544,-1.8469489,8
-8.848816,15.603521,4
53.657104,-14.096809,6
-22.644247,74.27529,8
-69.570465,34.692627,8
49.06177,38.451977,6
-24.069426,42.9467,2
35.999878,-1.4251199,6
22.640465,-40.400307,6
33.576218,-13.980799,6
24.524752,38.59564,6
-47.559425,-5.1438217,6
-46.60609,-3.2988408,6
51.516754,-20.670092,6
50.86269,7.2769327,8
5.448339,-21.625055,6
70.14239,-22.096006,6
47.010483,-33.684143,6
-39.955746,7.1643043,6
63.733604,-38.51313,6
-34.25216,51.860935,6
-2.7210317,33.850254,8
34.21057,-22.54982,2
-4.728321,27.757229,4
-32.659313,64.85129,4
-19.873037,-20.258774,9
49.736057,-1.0351425,8
11.278444,-65.42282,2
12.012758,-34.609795,2
12.303488,29.818764,7
-26.38499,54.85511,4
6.731924,46.39991,7
-54.10768,-23.111252,2
-45.0781,-52.07185,2
44.253624,34.82353,6
-53.318455,24.335217,6
-9.826853,-2.5488732,8
30.342937,-24.434917,2
-52.284664,-22.283743,2
47.431187,7.8300557,7
39.813126,-13.103379,8
42.603153,-8.572913,8
28.770756,27.780361,6
6.4798107,-40.910954,2
32.224865,-2.430931,4
-57.55233,-49.93053,2
42.319046,50.76637,8
-2.388388,-19.514399,6
-24.389893,17.558254,8
-32.43469,30.411844,4
-4.2536035,-35.5391,8
14.833525,7.54561,7
-33.399216,-59.059723,2
15.693287,43.47624,7
-10.225075,-31.555008,8
-37.429295,-62.26924,6
-19.479567,39.695972,2
-25.88336,68.8495,8
20.121164,14.2090225,6
1.2323433,28.236847,6
-37.29733,-4.295504,9
28.835777,45.40383,6
31.255388,26.896566,6
11.654071,46.13831,7
21.426346,68.31811,6
-54.614853,15.362169,7
-46.474632,-45.867214,2
-48.55603,54.766632,4
-2.9288478,9.359132,1
8.363554,-74.28077,2
-14.2557955,58.04391,8
-37.94953,43.08429,8
4.186187,27.63379,4
-46.61942,-3.2876654,6
0.8171961,14.843812,4
-53.381214,-32.703793,2
8.648532,37.91633,6
37.958954,0.32492024,6
-25.422369,-22.027689,2
41.847916,-9.753661,4
56.427727,10.828509,6
-40.386265,-22.182108,2
-11.523574,2.0640473,9
12.427814,-32.297016,6
-64.05468,11.146083,6
28.419024,-4.7288933,6
-6.234344,41.529076,5
18.673473,-4.897006,2
-33.02097,6.890974,6
43.277252,58.23243,6
8.767919,15.419215,4
-49.49146,-49.943546,2
49.37532,-8.756911,6
46.633068,44.12071,6
58.934746,15.863453,7
51.337715,-22.017548,6
44.871494,45.291557,8
-0.018608239,-23.983164,6
-0.13569398,70.21934,6
46.77696,-55.49169,6
-24.037516,-65.91992,2
69.48101,-23.72283,6
-5.3397818,22.491634,4
-25.974966,-42.616688,2
-23.935818,-28.08048,2
-6.80667,18.409021,4
7.153134,-25.572666,6
35.989273,4.6417036,4
1.0502717,57.089382,6
30.022358,-18.95907,6
1.7303765,-74.88882,2
1.738301,-32.49728,6
11.549003,-15.216811,2
51.738087,10.810427,7
-52.890705,15.479243,7
-4.639166,48.222782,6
13.554532,54.8678,6
-79.986855,-2.380446,2
34.527016,21.342237,4
4.812163,-40.27193,2
-5.4549284,-51.182194,2
-37.298058,-4.2976103,9
28.921322,-65.674644,6
-44.58521,-3.636842,2
16.872873,51.65412,6
-13.158343,-15.050341,4
48.22272,27.619717,6
-43.926163,7.2122297,6
-15.581746,51.188194,4
7.9415126,50.576874,6
-63.470013,-8.577046,2
-56.428116,-9.393949,2
-1.1998174,-11.88525,8
53.33179,-31.397661,6
-21.969091,8.368597,2
38.316505,32.92988,6
29.672823,-17.892939,6
-32.7633,-67.43209,2
13.060004,12.809122,8
-54.332882,-38.138725,2
-56.195915,23.436571,0
-26.149088,-6.706946,2
8.381291,73.3584,8
-52.7573,2.5106893,6
-21.154234,-14.187073,9
37.988678,-23.322754,2
14.501679,-49.917084,6
-11.393517,-60.444683,2
-13.410768,10.343795,9
55.90624,4.2503605,6
23.548838,10.6911335,6
-34.85555,-35.34273,2
-14.622889,-9.456749,8
57.801697,5.1643806,7
39.033768,-46.967117,6
26.904625,53.589436,6
-66.257286,-30.847036,2
-49.875053,44.039074,6
-33.82333,-69.32224,6
55.458042,-16.639887,6
36.822704,46.524147,6
20.479275,-5.581358,8
34.585056,9.955822,4
-34.169125,45.819183,8
-43.844093,-14.091913,2
-6.531734,1.1389498,1
44.923416,-35.497303,6
36.84973,35.828472,6
-25.503746,53.572704,4
8.35789,38.051815,6
9.213651,26.824295,8
21.426483,7.967055,8
36.495655,21.339613,4
21.491924,52.30714,6
-15.961157,-8.17346,6
-46.92505,61.81509,4
33.119785,40.291298,6
38.26794,3.5855918,2
-5.1549544,-5.7542624,4
-16.55224,6.686747,4
-28.238161,20.82671,8
-49.750008,44.236088,2
-12.028739,-71.797516,2
-35.128044,-18.204983,2
39.212086,-7.742969,2
33.22395,-11.640312,6
-52.247856,-23.723038,2
9.51522,-15.842382,3
33.426754,-8.409841,6
-6.278308,-42.303535,2
25.473558,36.282513,6
26.324635,50.28985,6
23.970282,-6.4872174,6
-0.38002592,-8.240098,7
28.784906,-14.491126,8
18.48341,25.503942,3
-47.413036,-18.125872,2
-8.866009,15.605659,4
41.70515,-4.5507874,8
32.58102,40.141674,6
-32.76296,-4.645073,9
-32.454636,7.9313674,6
28.261822,34.65816,6
-70.51331,-10.8515625,2
-34.82907,29.483044,6
22.029354,-53.501835,6
22.030771,-53.502254,6
